time;sensor_id5_AccX;sensor_id1_AccX;sensor_id2_AccX;machine_nameKuka Robot_voltage;sensor_id4_AccX;sensor_id3_AccX;sensor_id5_AccY;sensor_id1_AccY;sensor_id2_AccY;sensor_id4_AccY;sensor_id3_AccY;sensor_id5_AccZ;sensor_id1_AccZ;sensor_id4_AccZ;sensor_id2_AccZ;sensor_id3_AccZ;machine_nameKuka Robot_current;machine_nameKuka Robot_power;sensor_id4_AngX;sensor_id2_AngX;sensor_id1_AngX;sensor_id5_AngX;sensor_id3_AngX;sensor_id2_AngY;sensor_id4_AngY;sensor_id1_AngY;sensor_id5_AngY;sensor_id4_AngZ;sensor_id2_AngZ;sensor_id3_AngY;sensor_id1_AngZ;sensor_id5_AngZ;sensor_id3_AngZ;machine_nameKuka Robot_apparent_power;sensor_id1_GyroX;sensor_id2_GyroX;sensor_id4_GyroX;sensor_id3_GyroX;sensor_id5_GyroX;sensor_id1_GyroY;sensor_id2_GyroY;sensor_id4_GyroY;sensor_id3_GyroY;sensor_id5_GyroY;sensor_id1_GyroZ;sensor_id2_GyroZ;sensor_id4_GyroZ;sensor_id3_GyroZ;sensor_id5_GyroZ;machine_nameKuka Robot_power_factor;machine_nameKuka Robot_reactive_power;sensor_id5_Temperature;machine_nameKuka Robot_phase_angle;machine_nameKuka Robot_export_active_energy;machine_nameKuka Robot_import_reactive_energy;machine_nameKuka Robot_export_reactive_energy;sensor_id1_Temperature;machine_nameKuka Robot_frequency;machine_nameKuka Robot_import_active_energy;sensor_id2_Temperature;sensor_id4_Temperature;sensor_id3_Temperature;machine_nameAbb Robot_voltage;machine_nameAbb Robot_current;machine_nameAbb Robot_power;machine_nameAbb Robot_apparent_power;machine_nameAbb Robot_reactive_power;machine_nameAbb Robot_power_factor;machine_nameAbb Robot_frequency;machine_nameAbb Robot_phase_angle;machine_nameAbb Robot_import_active_energy;machine_nameAbb Robot_export_active_energy;machine_nameAbb Robot_export_reactive_energy;machine_nameAbb Robot_import_reactive_energy
2022-08-11T14:02:26.444297+00:00;0.8;306.25;4.79;227.360001;1.2;313.14;306.57;311.8;0.32;307.94;313.26;306.24;306.78;7.76;8.21;303.6;1.176833;160.062363;323.66;8.69;195.19;223.76;182.06;329.52;352.72;45.27;355.39;211.7;94.33;2.67;75.81;318.61;184.25;190.272263;3999.88;0.0;0.0;0.0;0.0;3999.94;0.06;0.12;0.0;3999.94;3999.94;0.0;0.0;0.0;0.0;0.841228;-102.867096;28.51;327.267639;0.0;0.0;1383.487061;28.37;50.0;1618.995972;28.41;28.65;28.85;229.102188;0.398491;81.293129;88.967255;-36.143581;0.913742;50.048878;336.02597;1070.02002;0.0;485.651001;0.0
2022-08-11T14:02:26.544297+00:00;0.79;306.25;4.78;227.360001;1.19;313.16;306.56;311.8;0.32;307.91;313.18;306.24;306.78;7.77;8.22;303.58;1.176833;160.062363;323.67;8.65;195.19;223.76;182.06;329.54;352.73;45.27;355.4;211.7;94.33;2.68;75.81;318.57;184.25;190.272263;3999.88;0.12;3999.94;0.0;3999.94;3999.94;0.0;0.06;0.0;0.0;3999.94;0.0;0.0;0.0;0.0;0.841228;-102.867096;28.48;327.267639;0.0;0.0;1383.487061;28.41;50.0;1618.995972;28.41;28.65;28.81;229.091751;0.398007;81.158798;88.867912;-36.201035;0.913252;50.0;335.95694;1070.02002;0.0;485.651001;0.0
2022-08-11T14:02:26.644297+00:00;0.78;306.25;4.78;227.360001;1.19;313.11;306.54;311.8;0.32;307.91;313.27;306.25;306.78;7.76;8.23;303.56;1.176833;160.062363;323.68;8.61;195.19;223.76;182.06;329.57;352.74;45.27;355.41;211.7;94.32;2.68;75.81;318.52;184.25;190.272263;3999.88;0.12;0.12;0.0;0.0;3999.94;0.06;0.06;0.0;0.0;3999.94;0.0;0.0;0.0;0.0;0.841228;-102.867096;28.48;327.267639;0.0;0.0;1383.487061;28.48;50.0;1618.995972;28.37;28.65;28.85;229.091751;0.398007;81.158798;88.867912;-36.201035;0.913252;50.0;335.95694;1070.02002;0.0;485.651001;0.0
2022-08-11T14:02:26.744297+00:00;0.81;306.25;4.81;227.360001;1.21;313.11;306.55;311.8;0.32;307.91;313.26;306.24;306.78;7.76;8.22;303.61;1.176833;160.062363;323.68;8.57;195.19;223.77;182.06;329.59;352.76;45.27;355.42;211.7;94.32;2.68;75.81;318.48;184.24;190.272263;3999.88;0.0;0.0;0.0;0.0;3999.94;0.06;0.12;0.0;0.0;3999.94;0.0;0.0;0.0;3999.69;0.841228;-102.867096;28.51;327.267639;0.0;0.0;1383.487061;28.41;50.0;1618.995972;28.37;28.65;28.81;229.091751;0.398007;81.158798;88.867912;-36.201035;0.913252;50.0;335.95694;1070.02002;0.0;485.651001;0.0
2022-08-11T14:02:26.844297+00:00;0.83;306.25;4.75;227.360001;1.22;313.21;306.52;311.8;0.32;307.92;313.25;306.27;306.78;7.75;8.23;303.62;1.176833;160.062363;323.7;8.54;195.19;223.77;182.06;329.61;352.77;45.27;355.43;211.71;94.32;2.69;75.81;318.45;184.24;190.272263;3999.88;0.06;0.0;0.18;0.0;3999.94;3999.94;0.0;0.0;0.0;3999.94;0.0;0.0;0.24;3999.88;0.841228;-102.867096;28.51;327.267639;0.0;0.0;1383.487061;28.44;50.048878;1618.995972;28.34;28.61;28.85;229.091751;0.398007;81.158798;88.867912;-36.201035;0.913252;50.0;335.95694;1070.02002;0.0;485.651001;0.0
2022-08-11T14:02:26.944297+00:00;0.8;306.25;4.79;227.360001;1.16;313.11;306.55;311.8;0.36;307.92;313.31;306.26;306.78;7.77;8.22;303.64;1.176833;160.062363;323.71;8.51;195.19;223.78;182.06;329.63;352.78;45.27;355.43;211.71;94.32;2.69;75.81;318.42;184.22;190.272263;3999.88;0.0;0.0;3999.94;0.0;3999.94;0.12;0.12;0.0;0.06;3999.94;0.0;0.0;0.06;3999.88;0.841228;-102.867096;28.48;327.267639;0.0;0.0;1383.487061;28.41;50.048878;1618.995972;28.37;28.61;28.85;229.091751;0.398007;81.158798;88.867912;-36.201035;0.913252;50.0;335.95694;1070.02002;0.0;485.651001;0.0
2022-08-11T14:02:27.044297+00:00;0.79;306.25;4.77;227.360001;1.19;313.07;306.55;311.8;0.29;307.9;313.21;306.21;306.78;7.75;8.21;303.58;1.176833;160.062363;323.71;8.48;195.19;223.78;182.05;329.66;352.79;45.27;355.44;211.71;94.32;2.69;75.81;318.39;184.21;190.272263;3999.88;0.0;0.0;0.0;0.06;3999.94;0.06;0.0;0.12;3999.94;3999.94;0.06;0.0;0.0;3999.88;0.841228;-102.867096;28.48;327.267639;0.0;0.0;1383.487061;28.44;50.048878;1618.995972;28.41;28.65;28.85;229.091751;0.398007;81.158798;88.867912;-36.201035;0.913252;50.048878;335.95694;1070.02002;0.0;485.651001;0.0
2022-08-11T14:02:27.144297+00:00;0.79;306.25;4.78;227.360001;1.19;313.13;306.55;311.8;0.37;307.92;313.29;306.28;306.78;7.77;8.23;303.58;1.176833;160.062363;323.72;8.44;195.19;223.78;182.05;329.67;352.8;45.27;355.44;211.71;94.32;2.7;75.81;318.37;184.21;190.272263;3999.88;0.0;0.0;3999.88;0.12;3999.94;0.0;0.0;0.06;0.0;3999.94;0.0;0.0;0.0;3999.82;0.841228;-102.867096;28.48;327.267639;0.0;0.0;1383.487061;28.44;50.048878;1618.995972;28.37;28.65;28.85;229.091751;0.398007;81.158798;88.867912;-36.201035;0.913252;50.048878;335.95694;1070.02002;0.0;485.651001;0.0
2022-08-11T14:02:27.244297+00:00;313.07;306.25;2.8;227.360001;1.29;312.64;305.33;311.8;313.42;308.32;0.93;307.69;306.78;7.98;7.89;304.86;1.176833;160.062363;323.15;8.72;195.19;224.13;182.22;328.96;352.8;45.27;354.84;212.71;94.0;2.33;75.81;318.07;183.14;190.272263;3999.88;5.07;3985.96;6.65;3.91;3999.94;3975.59;3984.31;11.78;17.58;3999.94;3993.96;18.74;27.95;3993.16;0.841228;-102.867096;28.44;327.267639;0.0;0.0;1383.487061;28.41;50.048878;1618.995972;28.41;28.61;28.81;229.091751;0.398007;81.158798;88.867912;-36.201035;0.913252;50.048878;335.95694;1070.02002;0.0;485.651001;0.0
2022-08-11T14:02:27.344297+00:00;1.35;306.25;2.59;227.360001;313.49;310.69;306.18;311.8;312.78;307.05;3.95;308.87;306.78;7.29;7.64;305.92;1.176833;160.062363;320.28;10.59;195.19;225.38;183.16;325.17;352.74;45.27;351.72;217.5;92.45;0.82;75.81;317.02;178.69;190.272263;3999.88;21.79;3963.93;15.26;11.6;3999.94;3938.48;3955.38;22.64;42.85;3999.94;3986.15;47.79;54.38;3974.06;0.841228;-102.867096;28.48;327.267639;0.0;0.0;1383.487061;28.44;50.0;1618.995972;28.37;28.65;28.78;229.091751;0.398007;81.158798;88.867912;-36.201035;0.913252;50.048878;335.95694;1070.02002;0.0;485.651001;0.0
2022-08-11T14:02:27.444297+00:00;1.53;306.25;2.13;227.360001;2.0;309.52;308.41;311.8;313.5;305.22;308.51;307.19;306.78;6.5;6.49;304.98;1.176833;160.062363;315.57;15.45;195.19;227.48;184.33;318.97;352.6;45.27;345.66;225.07;89.05;359.29;75.81;316.18;172.8;190.272263;3999.88;38.82;3960.02;6.29;21.24;3999.94;3929.57;3943.73;16.97;51.7;3999.94;3977.05;52.06;54.2;3949.58;0.841228;-102.867096;28.54;327.267639;0.0;0.0;1383.487061;28.44;50.0;1618.995972;28.41;28.61;28.81;229.091751;0.398007;81.158798;88.867912;-36.201035;0.913252;50.048878;335.95694;1070.02002;0.0;485.651001;0.0
2022-08-11T14:02:27.544297+00:00;1.78;306.25;6.79;227.360001;1.45;311.28;305.68;311.8;1.43;306.25;305.99;307.21;306.78;5.14;6.68;300.29;1.176833;160.062363;310.81;23.9;195.19;230.03;184.7;313.2;352.45;45.27;338.53;232.66;83.63;358.46;75.81;316.26;168.62;190.272263;3999.88;53.1;3962.22;0.49;35.83;3999.94;3936.4;3941.28;6.23;50.11;3999.94;3968.75;46.14;31.86;3935.97;0.841228;-102.867096;28.48;327.267639;0.0;0.0;1383.487061;28.41;50.0;1618.995972;28.41;28.61;28.85;229.085632;0.398338;81.26416;88.933128;-36.124767;0.913767;50.0;336.02948;1070.02002;0.0;485.651001;0.0
2022-08-11T14:02:27.644297+00:00;6.67;306.25;13.15;227.360001;0.11;1.17;303.69;311.8;2.66;307.93;310.34;307.11;306.78;6.62;7.6;302.15;1.176833;160.062363;306.33;34.84;195.19;233.33;183.92;308.96;352.23;45.27;330.6;239.9;75.68;358.12;75.81;317.27;166.9;190.272263;3999.88;62.99;3961.49;3987.61;48.03;3999.94;3944.03;3937.32;3999.94;45.72;3999.94;3965.03;40.04;3.72;3920.23;0.841228;-102.867096;28.51;327.267639;0.0;0.0;1383.487061;28.37;50.0;1618.995972;28.41;28.75;28.81;229.085632;0.398338;81.26416;88.933128;-36.124767;0.913767;50.0;336.02948;1070.02002;0.0;485.651001;0.0
2022-08-11T14:02:27.744297+00:00;4.69;306.25;8.68;227.356567;2.75;1.71;305.47;311.8;4.62;304.98;313.44;309.23;306.78;4.68;2.18;302.65;1.178376;160.869431;301.37;50.1;195.19;237.74;182.26;307.17;351.95;45.27;321.39;247.85;65.45;358.18;75.81;319.05;167.71;191.032104;3999.88;73.3;3961.98;3976.07;64.33;3999.94;3953.67;3935.24;3990.97;41.38;3999.94;3953.37;34.97;3979.55;3912.17;0.842107;-103.016266;28.51;327.36087;0.0;0.0;1383.487061;28.41;50.0;1618.995972;28.41;28.71;28.81;229.085632;0.398338;81.26416;88.933128;-36.124767;0.913767;50.0;336.02948;1070.02002;0.0;485.651001;0.0
2022-08-11T14:02:27.844297+00:00;13.14;306.25;9.33;227.356567;5.0;309.1;311.05;311.8;9.45;303.24;305.95;311.67;306.78;3.56;1.94;304.87;1.178376;160.869431;297.72;61.67;195.19;241.38;180.98;307.81;351.62;45.27;314.51;253.67;57.67;358.49;75.81;320.85;170.65;191.032104;3999.88;31.92;3987.43;3993.35;34.55;3999.94;3989.07;3974.24;3998.35;8.73;3999.94;3985.29;13.24;3975.28;3961.0;0.842107;-103.016266;28.51;327.36087;0.0;0.0;1383.487061;28.44;50.0;1618.995972;28.37;28.68;28.85;229.085632;0.398338;81.26416;88.933128;-36.124767;0.913767;50.0;336.02948;1070.02002;0.0;485.651001;0.0
2022-08-11T14:02:27.944297+00:00;7.15;306.25;7.4;227.356567;1.45;0.28;307.28;311.8;4.84;305.06;0.15;310.12;306.78;4.23;2.64;303.35;1.178376;160.869431;297.3;62.72;195.19;241.12;181.99;307.95;351.29;45.27;313.19;254.01;57.61;358.92;75.81;321.19;170.86;191.032104;3999.88;3996.4;0.85;0.85;3995.61;3999.94;3999.51;3.54;1.16;0.85;3999.94;3999.51;3998.17;4.82;2.93;0.842107;-103.016266;28.48;327.36087;0.0;0.0;1383.487061;28.44;50.0;1618.995972;28.41;28.61;28.78;229.085632;0.398338;81.26416;88.933128;-36.124767;0.913767;50.0;336.02948;1070.02002;0.0;485.651001;0.0
2022-08-11T14:02:28.044297+00:00;7.31;306.25;7.52;227.356567;1.7;0.16;307.62;311.8;5.17;304.89;313.2;310.37;306.78;4.23;2.69;303.8;1.178376;160.869431;297.21;63.12;195.19;241.05;182.21;308.04;351.13;45.27;312.85;253.91;57.68;359.17;75.81;321.17;170.79;191.032104;3999.88;0.61;3999.88;3998.78;1.59;3999.94;0.0;3999.39;3999.76;0.31;3999.94;3999.69;0.06;3998.96;3999.39;0.842107;-103.016266;28.51;327.36087;0.0;0.0;1383.487061;28.44;50.0;1618.995972;28.41;28.68;28.85;229.085632;0.398338;81.26416;88.933128;-36.124767;0.913767;50.0;336.02948;1070.02002;0.0;485.651001;0.0
2022-08-11T14:02:28.144297+00:00;7.56;306.25;7.52;227.356567;1.69;0.02;307.77;311.8;5.19;304.8;313.02;310.38;306.78;4.2;2.68;303.64;1.178376;160.869431;297.08;63.5;195.19;241.04;182.3;308.03;351.05;45.27;312.69;253.97;57.81;359.22;75.81;321.41;170.9;191.032104;3999.88;0.49;3999.69;0.0;0.06;3999.94;3999.88;3999.57;3999.63;3999.82;3999.94;0.0;0.18;3999.69;3999.51;0.842107;-103.016266;28.51;327.36087;0.0;0.0;1383.487061;28.44;50.0;1618.995972;28.37;28.65;28.78;229.085632;0.398338;81.26416;88.933128;-36.124767;0.913767;50.0;336.02948;1070.02002;0.0;485.651001;0.0
2022-08-11T14:02:28.244297+00:00;7.41;306.25;7.51;227.356567;1.61;0.14;307.62;311.8;5.13;304.86;313.26;310.28;306.78;4.21;2.69;303.61;1.178376;160.869431;296.98;63.82;195.19;241.01;182.35;308.05;350.99;45.27;312.6;253.98;57.91;359.27;75.81;321.57;170.9;191.032104;3999.88;3999.88;0.0;0.12;3999.88;3999.94;3999.63;0.12;3999.88;0.31;3999.94;3999.82;3999.88;0.37;3999.88;0.842107;-103.016266;28.51;327.36087;0.0;0.0;1383.487061;28.44;50.0;1618.995972;28.37;28.61;28.81;229.085632;0.398338;81.26416;88.933128;-36.124767;0.913767;50.0;336.02948;1070.02002;0.0;485.651001;0.0
2022-08-11T14:02:28.344297+00:00;7.44;306.25;7.5;227.356567;1.66;0.15;307.61;311.8;5.16;304.89;313.3;310.35;306.78;4.23;2.67;303.56;1.178376;160.869431;296.91;64.08;195.19;241.0;182.34;308.05;350.94;45.27;312.57;253.97;58.01;359.28;75.81;321.71;170.91;191.032104;3999.88;0.0;0.0;3999.94;0.06;3999.94;0.0;0.0;3999.88;0.12;3999.94;3999.88;3999.94;0.0;3999.94;0.842107;-103.016266;28.51;327.36087;0.0;0.0;1383.487061;28.37;50.0;1618.995972;28.41;28.61;28.81;229.085632;0.398338;81.26416;88.933128;-36.124767;0.913767;50.0;336.02948;1070.02002;0.0;485.651001;0.0
2022-08-11T14:02:28.444297+00:00;7.4;306.25;7.54;227.356567;1.64;0.15;307.64;311.8;5.13;304.86;313.21;310.33;306.78;4.23;2.7;303.62;1.178376;160.869431;296.84;64.32;195.19;241.02;182.32;308.04;350.9;45.27;312.56;253.95;58.12;359.27;75.81;321.84;170.93;191.032104;3999.88;0.0;0.0;0.0;0.24;3999.94;0.0;0.0;0.06;0.0;3999.94;3999.82;3999.94;0.06;0.06;0.842107;-103.016266;28.48;327.36087;0.0;0.0;1383.487061;28.44;50.0;1618.995972;28.41;28.65;28.81;229.085632;0.398338;81.26416;88.933128;-36.124767;0.913767;50.0;336.02948;1070.02002;0.0;485.651001;0.0
2022-08-11T14:02:28.544297+00:00;7.44;306.25;7.51;227.356567;1.65;0.11;307.63;311.8;5.14;304.86;313.26;310.33;306.78;4.25;2.72;303.62;1.178376;160.869431;296.78;64.54;195.19;241.03;182.31;308.02;350.87;45.27;312.54;253.95;58.23;359.27;75.81;321.98;170.94;191.032104;3999.88;0.06;3999.94;3999.88;0.06;3999.94;3999.94;0.0;0.06;3999.94;3999.94;0.0;3999.94;0.18;0.0;0.842107;-103.016266;28.51;327.36087;0.0;0.0;1383.487061;28.44;50.0;1618.995972;28.34;28.61;28.85;229.085632;0.398338;81.26416;88.933128;-36.124767;0.913767;50.0;336.02948;1070.02002;0.0;485.651001;0.0
2022-08-11T14:02:28.644297+00:00;7.43;306.25;7.52;227.356567;1.63;0.15;307.63;311.8;5.15;304.82;313.24;310.33;306.78;4.23;2.71;303.59;1.178376;160.869431;296.71;64.75;195.19;241.05;182.29;308.01;350.84;45.27;312.54;253.94;58.34;359.26;75.81;322.1;170.95;191.032104;3999.88;0.06;3999.82;0.0;3999.88;3999.94;3999.94;0.0;3999.94;0.0;3999.94;3999.94;0.0;3999.94;3999.88;0.842107;-103.016266;28.48;327.36087;0.0;0.0;1383.487061;28.48;50.0;1618.995972;28.37;28.68;28.81;229.085632;0.398338;81.26416;88.933128;-36.124767;0.913767;50.0;336.02948;1070.02002;0.0;485.651001;0.0
2022-08-11T14:02:28.744297+00:00;7.43;306.25;7.54;227.133698;1.63;0.16;307.63;311.8;5.14;304.86;313.25;310.33;306.78;4.25;2.71;303.62;1.30485;224.22554;296.66;64.94;195.19;241.05;182.27;308.0;350.82;45.27;312.53;253.94;58.44;359.25;75.81;322.21;170.96;250.273972;3999.88;0.0;3999.94;3999.94;0.0;3999.94;0.0;0.0;0.0;0.06;3999.94;3999.94;0.0;0.06;0.0;0.89592;-111.165199;28.51;333.624969;0.0;0.0;1383.487061;28.41;50.0;1618.996948;28.37;28.68;28.81;229.085632;0.398338;81.26416;88.933128;-36.124767;0.913767;50.0;336.02948;1070.02002;0.0;485.651001;0.0
2022-08-11T14:02:28.844297+00:00;7.43;306.25;7.5;227.133698;1.62;0.14;307.64;311.8;5.15;304.88;313.23;310.33;306.78;4.22;2.71;303.58;1.30485;224.22554;296.61;65.12;195.19;241.07;182.25;307.99;350.79;45.27;312.52;253.94;58.53;359.24;75.81;322.31;170.97;250.273972;3999.88;0.0;3999.88;3999.88;3999.94;3999.94;3999.94;0.0;0.06;0.12;3999.94;0.0;0.0;0.0;0.0;0.89592;-111.165199;28.48;333.624969;0.0;0.0;1383.487061;28.41;50.0;1618.996948;28.37;28.68;28.81;229.085632;0.398338;81.26416;88.933128;-36.124767;0.913767;50.0;336.02948;1070.02002;0.0;485.651001;0.0
2022-08-11T14:02:28.944297+00:00;7.43;306.25;7.54;227.133698;1.62;0.15;307.64;311.8;5.14;304.87;313.25;310.33;306.78;4.24;2.7;303.6;1.30485;224.22554;296.56;65.29;195.19;241.08;182.23;307.98;350.77;45.27;312.52;253.93;58.61;359.24;75.81;322.41;170.99;250.273972;3999.88;0.0;0.0;0.0;3999.88;3999.94;0.0;0.0;0.0;0.0;3999.94;0.0;0.0;0.0;0.0;0.89592;-111.165199;28.51;333.624969;0.0;0.0;1383.487061;28.41;50.0;1618.996948;28.37;28.61;28.78;229.085632;0.398338;81.26416;88.933128;-36.124767;0.913767;50.0;336.02948;1070.02002;0.0;485.651001;0.0
2022-08-11T14:02:29.044297+00:00;7.46;306.25;7.52;227.133698;1.64;0.17;307.66;311.8;5.15;304.83;313.2;310.33;306.78;4.22;2.68;303.6;1.30485;224.22554;296.51;65.45;195.19;241.09;182.21;307.97;350.75;45.27;312.52;253.93;58.69;359.23;75.81;322.5;171.0;250.273972;3999.88;0.0;3999.88;3999.94;0.12;3999.94;0.0;3999.82;0.0;0.0;3999.94;0.0;0.0;0.0;0.0;0.89592;-111.165199;28.51;333.624969;0.0;0.0;1383.487061;28.48;50.0;1618.996948;28.41;28.65;28.81;229.07933;0.398346;81.25573;88.940994;-36.163071;0.913592;50.0;336.00473;1070.02002;0.0;485.651001;0.0
2022-08-11T14:02:29.144297+00:00;7.4;306.25;7.55;227.133698;1.62;0.13;307.64;311.8;5.16;304.85;313.26;310.33;306.78;4.25;2.69;303.65;1.30485;224.22554;296.47;65.58;195.19;241.11;182.2;307.96;350.73;45.27;312.52;253.93;58.77;359.23;75.81;322.59;171.01;250.273972;3999.88;0.0;3999.94;0.0;0.06;3999.94;0.0;0.0;0.0;0.0;3999.94;0.0;0.0;0.0;0.0;0.89592;-111.165199;28.51;333.624969;0.0;0.0;1383.487061;28.44;50.0;1618.996948;28.41;28.65;28.85;229.07933;0.398346;81.25573;88.940994;-36.163071;0.913592;50.0;336.00473;1070.02002;0.0;485.651001;0.0
2022-08-11T14:02:29.244297+00:00;7.44;306.25;7.54;227.133698;1.62;0.12;307.6;311.8;5.15;304.88;313.26;310.34;306.78;4.23;2.68;303.61;1.30485;224.22554;296.43;65.75;195.19;241.12;182.19;307.94;350.72;45.27;312.52;253.93;58.85;359.22;75.81;322.68;171.02;250.273972;3999.88;0.0;0.0;3999.94;0.0;3999.94;3999.88;0.0;0.0;0.0;3999.94;0.0;0.0;0.0;0.0;0.89592;-111.165199;28.51;333.624969;0.0;0.0;1383.487061;28.44;50.0;1618.996948;28.37;28.65;28.81;229.07933;0.398346;81.25573;88.940994;-36.163071;0.913592;50.0;336.00473;1070.02002;0.0;485.651001;0.0
2022-08-11T14:02:29.344297+00:00;7.44;306.25;7.51;227.133698;1.64;0.15;307.65;311.8;5.13;304.86;313.25;310.36;306.78;4.23;2.69;303.56;1.30485;224.22554;296.39;65.88;195.19;241.13;182.17;307.94;350.7;45.27;312.52;253.93;58.91;359.22;75.81;322.76;171.04;250.273972;3999.88;0.0;0.06;3999.94;0.12;3999.94;0.06;0.0;0.0;0.0;3999.94;0.0;0.0;0.0;0.0;0.89592;-111.165199;28.48;333.624969;0.0;0.0;1383.487061;28.37;50.0;1618.996948;28.44;28.61;28.85;229.07933;0.398346;81.25573;88.940994;-36.163071;0.913592;50.0;336.00473;1070.02002;0.0;485.651001;0.0
2022-08-11T14:02:29.444297+00:00;7.4;306.25;7.52;227.133698;1.63;0.16;307.63;311.8;5.12;304.87;313.26;310.35;306.78;4.21;2.69;303.59;1.30485;224.22554;296.35;66.01;195.19;241.14;182.16;307.93;350.68;45.27;312.52;253.93;58.97;359.21;75.81;322.83;171.05;250.273972;3999.88;0.0;0.0;0.0;0.12;3999.94;0.0;3999.94;0.0;3999.94;3999.94;0.0;0.0;0.0;0.0;0.89592;-111.165199;28.51;333.624969;0.0;0.0;1383.487061;28.44;50.0;1618.996948;28.37;28.68;28.85;229.07933;0.398346;81.25573;88.940994;-36.163071;0.913592;50.0;336.00473;1070.02002;0.0;485.651001;0.0
2022-08-11T14:02:29.544297+00:00;7.43;306.25;7.53;227.133698;1.63;0.18;307.64;311.8;5.15;304.86;313.27;310.31;306.78;4.24;2.7;303.57;1.30485;224.22554;296.31;66.13;195.19;241.15;182.15;307.92;350.67;45.27;312.51;253.93;59.04;359.2;75.81;322.9;171.06;250.273972;3999.88;0.0;3999.88;3999.94;0.12;3999.94;0.0;0.0;0.0;0.0;3999.94;0.0;0.0;0.0;0.0;0.89592;-111.165199;28.48;333.624969;0.0;0.0;1383.487061;28.44;50.0;1618.996948;28.41;28.71;28.85;229.07933;0.398346;81.25573;88.940994;-36.163071;0.913592;50.0;336.00473;1070.02002;0.0;485.651001;0.0
2022-08-11T14:02:29.644297+00:00;7.46;306.25;7.54;227.133698;1.64;0.13;307.61;311.8;5.16;304.87;313.24;310.33;306.78;4.22;2.69;303.6;1.30485;224.22554;296.28;66.24;195.19;241.16;182.14;307.91;350.66;45.27;312.51;253.93;59.09;359.19;75.81;322.96;171.07;250.273972;3999.88;0.06;3999.88;0.0;0.0;3999.94;0.0;0.0;0.06;0.0;3999.94;3999.94;0.0;0.0;0.0;0.89592;-111.165199;28.51;333.624969;0.0;0.0;1383.487061;28.41;50.0;1618.996948;28.41;28.71;28.85;229.07933;0.398346;81.25573;88.940994;-36.163071;0.913592;50.0;336.00473;1070.02002;0.0;485.651001;0.0
2022-08-11T14:02:29.744297+00:00;7.44;306.25;7.52;227.133698;1.62;0.12;307.6;311.8;5.16;304.86;313.25;310.32;306.78;4.22;2.72;303.64;1.30485;224.22554;296.25;66.35;195.19;241.17;182.13;307.91;350.65;45.27;312.51;253.93;59.14;359.19;75.81;323.02;171.07;250.273972;3999.88;0.0;3999.88;0.0;0.12;3999.94;0.0;3999.88;0.0;0.12;3999.94;0.0;0.0;0.0;0.0;0.89592;-111.165199;28.44;333.624969;0.0;0.0;1383.487061;28.48;50.0;1618.996948;28.41;28.65;28.81;229.07933;0.398346;81.25573;88.940994;-36.163071;0.913592;50.0;336.00473;1070.02002;0.0;485.651001;0.0
2022-08-11T14:02:29.844297+00:00;7.46;306.25;7.53;227.133698;1.66;0.15;307.65;311.8;5.12;304.84;313.25;310.33;306.78;4.24;2.68;303.62;1.30485;224.22554;296.22;66.45;195.19;241.17;182.11;307.9;350.63;45.27;312.51;253.92;59.19;359.18;75.81;323.08;171.08;250.273972;3999.88;0.0;0.0;3999.94;0.0;3999.94;0.0;0.0;0.0;0.0;3999.94;0.0;0.0;0.0;0.0;0.89592;-111.165199;28.51;333.624969;0.0;0.0;1383.487061;28.37;50.0;1618.996948;28.41;28.65;28.85;229.07933;0.398346;81.25573;88.940994;-36.163071;0.913592;50.0;336.00473;1070.02002;0.0;485.651001;0.0
2022-08-11T14:02:29.944297+00:00;7.44;306.25;7.53;227.133698;1.63;0.15;307.62;311.8;5.13;304.87;313.22;310.34;306.78;4.23;2.73;303.58;1.30485;224.22554;296.19;66.54;195.19;241.18;182.1;307.89;350.62;45.27;312.51;253.92;59.24;359.18;75.81;323.14;171.09;250.273972;3999.88;0.0;0.0;3999.94;0.0;3999.94;3999.94;0.0;0.0;0.0;3999.94;0.0;0.0;0.0;0.0;0.89592;-111.165199;28.51;333.624969;0.0;0.0;1383.487061;28.44;50.0;1618.996948;28.37;28.65;28.81;229.07933;0.398346;81.25573;88.940994;-36.163071;0.913592;50.0;336.00473;1070.02002;0.0;485.651001;0.0
2022-08-11T14:02:30.044297+00:00;2.75;306.25;5.98;227.133698;0.01;3.49;304.26;311.8;1.52;306.21;4.63;308.9;306.78;4.73;2.84;302.85;1.30485;224.22554;295.92;67.3;195.19;241.54;181.92;308.02;350.65;45.27;312.08;254.3;58.77;359.14;75.81;323.2;171.2;250.273972;3999.88;16.05;3990.97;3996.64;17.52;3999.94;3990.84;3987.06;3998.96;10.13;3999.94;3986.45;6.29;3992.61;3977.78;0.89592;-111.165199;28.48;333.624969;0.0;0.0;1383.487061;28.41;50.0;1618.996948;28.37;28.65;28.85;229.07933;0.398346;81.25573;88.940994;-36.163071;0.913592;50.0;336.00473;1070.02002;0.0;485.651001;0.0
